index,node,mc_el,mc_heat,g_max,h_max,d_max,eta,availability,plant_type,heatarea,storage_capacity
H951,n3827,1.9969293756397133,0,41.74,0.0,0.0,1.0,1,hydro_ror,,
H952,nFR,7.264767199444059,0,41.4649681528662,0.0,0.0,1.0,1,hydro_res,,52789.195066886816
H954,nFR,7.26546212647672,0,41.1,0.0,0.0,1.0,1,hydro_res,,52324.55284302626
H956,nAT,7.266157053509382,0,41.0,0.0,0.0,1.0,1,hydro_res,,52197.24249547631
H96,nCH,10.877777777777778,0,388.0,0.0,392.0,0.75,1,hydro_psp,,53420.0
H960,nCH,1.997441146366428,0,41.0,0.0,0.0,1.0,1,hydro_ror,,
H963,nFR,7.266851980542043,0,40.4777070063694,0.0,0.0,1.0,1,hydro_res,,51532.3094700562
H964,nFR,7.267546907574705,0,40.4777070063694,0.0,0.0,1.0,1,hydro_res,,51532.3094700562
H966,nFR,7.268241834607366,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
H97,nFR,7.2689367616400276,0,370.0,0.0,0.0,1.0,1,hydro_res,,383600.0
H971,nAT,1.9979529170931425,0,40.0,0.0,0.0,1.0,1,hydro_ror,,
H972,nSE,7.269631688672689,0,42.0,0.0,0.0,1.0,1,hydro_res,,53470.34597097574
H973,nSE,7.2703266157053505,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
H974,n5574,7.271021542738012,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
H975,nSE,7.271716469770674,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
H976,nSE,7.272411396803336,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
H977,nSE,1.9984646878198569,0,40.0,0.0,0.0,1.0,1,hydro_ror,,
H986,n4560,10.88888888888889,0,39.8,0.0,0.0,0.75,1,hydro_psp,,629.0
H990,nAT,1.9989764585465712,0,39.0,0.0,0.0,1.0,1,hydro_ror,,
H998,n3735,1.9994882292732856,0,38.92,0.0,0.0,1.0,1,hydro_ror,,
N1,nNO,7.273106323835997,0,150.0,0.0,0.0,1.0,1,hydro_res,,17205.000000000004
N2,nNO,7.273801250868659,0,10.0,0.0,0.0,1.0,1,hydro_res,,12731.034754994223
N3,nNO,7.27449617790132,0,32.0,0.0,0.0,1.0,1,hydro_res,,186.3
N4,nNO,7.275191104933982,0,960.0,0.0,0.0,1.0,1,hydro_res,,73839.88
N5,nNO,7.275886031966643,0,23.0,0.0,0.0,1.0,1,hydro_res,,14762.0
N6,nNO,7.276580958999305,0,55.0,0.0,0.0,1.0,1,hydro_res,,426.80000000000007
N7,nNO,7.277275886031966,0,48.0,0.0,0.0,1.0,1,hydro_res,,1993.6
N8,nNO,7.277970813064628,0,24.0,0.0,0.0,1.0,1,hydro_res,,322.0
N9,nNO,7.278665740097289,0,25.5,0.0,0.0,1.0,1,hydro_res,,44604.0
N10,nNO,7.279360667129952,0,80.0,0.0,0.0,1.0,1,hydro_res,,162050.0
N11,nNO,7.280055594162613,0,210.0,0.0,0.0,1.0,1,hydro_res,,267351.7298548787
N12,nNO,7.280750521195275,0,200.0,0.0,0.0,1.0,1,hydro_res,,169747.2
N13,nNO,7.281445448227936,0,80.0,0.0,0.0,1.0,1,hydro_res,,30056.0
N14,nNO,7.282140375260598,0,50.0,0.0,0.0,1.0,1,hydro_res,,143864.99999999997
N15,nNO,7.282835302293259,0,20.2,0.0,0.0,1.0,1,hydro_res,,50406.4
N16,nNO,7.283530229325921,0,45.0,0.0,0.0,1.0,1,hydro_res,,74976.0
N17,nNO,7.284225156358582,0,26.0,0.0,0.0,1.0,1,hydro_res,,2.4000000000000004
N18,nNO,7.284920083391244,0,25.1,0.0,0.0,1.0,1,hydro_res,,31954.897235035503
N19,nNO,7.285615010423905,0,110.0,0.0,0.0,1.0,1,hydro_res,,0.0
N20,nNO,7.286309937456567,0,28.7,0.0,0.0,1.0,1,hydro_res,,10.75
N21,nNO,7.287004864489228,0,87.0,0.0,0.0,1.0,1,hydro_res,,24897.6
N22,nNO,7.28769979152189,0,22.0,0.0,0.0,1.0,1,hydro_res,,2509.2
N23,nNO,7.288394718554552,0,23.5,0.0,0.0,1.0,1,hydro_res,,29917.931674236424
N24,nNO,7.289089645587214,0,65.0,0.0,0.0,1.0,1,hydro_res,,0.0
N25,nNO,7.289784572619875,0,30.0,0.0,0.0,1.0,1,hydro_res,,91630.0
N26,nNO,7.290479499652537,0,55.2,0.0,0.0,1.0,1,hydro_res,,163774.6
N27,nNO,7.291174426685198,0,33.0,0.0,0.0,1.0,1,hydro_res,,42077.3
N28,nNO,7.29186935371786,0,25.0,0.0,0.0,1.0,1,hydro_res,,31827.58688748556
N29,nNO,7.292564280750521,0,24.0,0.0,0.0,1.0,1,hydro_res,,63741.3
N30,nNO,7.293259207783183,0,12.0,0.0,0.0,1.0,1,hydro_res,,15725.0
N31,nNO,7.293954134815844,0,100.0,0.0,0.0,1.0,1,hydro_res,,115147.11999999998
N32,nNO,7.294649061848506,0,24.9,0.0,0.0,1.0,1,hydro_res,,94.2
N33,nNO,7.295343988881167,0,17.0,0.0,0.0,1.0,1,hydro_res,,525.5999999999999
N34,nNO,7.296038915913829,0,230.0,0.0,0.0,1.0,1,hydro_res,,743282.4
N35,nNO,7.296733842946491,0,160.0,0.0,0.0,1.0,1,hydro_res,,415505.4
N36,nNO,7.297428769979152,0,330.0,0.0,0.0,1.0,1,hydro_res,,199504.00000000003
N37,nNO,7.298123697011814,0,48.0,0.0,0.0,1.0,1,hydro_res,,56612.4
N38,nNO,7.2988186240444755,0,1240.0,0.0,0.0,1.0,1,hydro_res,,382977.14
N39,nNO,7.299513551077137,0,160.0,0.0,0.0,1.0,1,hydro_res,,7260.000000000001
N40,nNO,7.3002084781097984,0,160.0,0.0,0.0,1.0,1,hydro_res,,85100.0
N41,nNO,7.30090340514246,0,150.0,0.0,0.0,1.0,1,hydro_res,,2115.2000000000003
N42,nNO,7.301598332175121,0,35.4,0.0,0.0,1.0,1,hydro_res,,12415.500000000002
N43,nNO,7.302293259207783,0,13.0,0.0,0.0,1.0,1,hydro_res,,16605.999999999996
N44,nNO,7.302988186240444,0,40.0,0.0,0.0,1.0,1,hydro_res,,119506.8
N45,nNO,7.303683113273106,0,166.0,0.0,0.0,1.0,1,hydro_res,,247723.0
N46,nNO,7.304378040305767,0,20.0,0.0,0.0,1.0,1,hydro_res,,14112.0
N47,nNO,7.30507296733843,0,120.0,0.0,0.0,1.0,1,hydro_res,,480000.0
N48,nNO,7.305767894371091,0,250.0,0.0,0.0,1.0,1,hydro_res,,171102.30000000002
N49,nNO,7.306462821403753,0,206.0,0.0,0.0,1.0,1,hydro_res,,454542.0
N50,nNO,7.307157748436414,0,224.0,0.0,0.0,1.0,1,hydro_res,,594082.4
N51,nNO,7.307852675469076,0,29.0,0.0,0.0,1.0,1,hydro_res,,4167.0
N52,nNO,7.308547602501737,0,21.0,0.0,0.0,1.0,1,hydro_res,,415.1
N53,nNO,7.309242529534399,0,50.0,0.0,0.0,1.0,1,hydro_res,,137676.0
N54,nNO,7.30993745656706,0,16.5,0.0,0.0,1.0,1,hydro_res,,4257.0
N55,nNO,7.310632383599722,0,36.0,0.0,0.0,1.0,1,hydro_res,,0.0
N56,nNO,7.311327310632383,0,15.0,0.0,0.0,1.0,1,hydro_res,,19096.55213249133
N57,nNO,7.312022237665045,0,111.0,0.0,0.0,1.0,1,hydro_res,,260148.00000000003
N58,nNO,7.312717164697707,0,104.0,0.0,0.0,1.0,1,hydro_res,,118560.0
N59,nNO,7.313412091730369,0,92.0,0.0,0.0,1.0,1,hydro_res,,0.0
N60,nNO,7.31410701876303,0,41.0,0.0,0.0,1.0,1,hydro_res,,52197.24249547631
N61,nNO,7.314801945795692,0,33.0,0.0,0.0,1.0,1,hydro_res,,42012.41469148094
N62,nNO,7.315496872828353,0,22.2,0.0,0.0,1.0,1,hydro_res,,7959.9
N63,nNO,7.316191799861015,0,45.6,0.0,0.0,1.0,1,hydro_res,,150023.99999999997
N64,nNO,7.316886726893676,0,204.0,0.0,0.0,1.0,1,hydro_res,,1047.1999999999998
N65,nNO,7.317581653926338,0,37.5,0.0,0.0,1.0,1,hydro_res,,47741.380331228334
N66,nNO,7.318276580958999,0,14.3,0.0,0.0,1.0,1,hydro_res,,18205.37969964174
N67,nNO,7.318971507991661,0,48.0,0.0,0.0,1.0,1,hydro_res,,0.0
N68,nNO,7.319666435024322,0,90.0,0.0,0.0,1.0,1,hydro_res,,289300.0
N69,nNO,7.320361362056984,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
N70,nNO,7.321056289089645,0,206.0,0.0,0.0,1.0,1,hydro_res,,279840.00000000006
N71,nNO,7.3217512161223075,0,24.0,0.0,0.0,1.0,1,hydro_res,,198.0
N72,nNO,7.322446143154969,0,10.5,0.0,0.0,1.0,1,hydro_res,,13367.586492743934
N73,nNO,7.3231410701876305,0,97.0,0.0,0.0,1.0,1,hydro_res,,123491.03712344397
N74,nNO,7.323835997220292,0,15.0,0.0,0.0,1.0,1,hydro_res,,19096.55213249133
N75,nNO,7.3245309242529535,0,15.8,0.0,0.0,1.0,1,hydro_res,,20115.034912890875
N76,nNO,7.325225851285615,0,33.5,0.0,0.0,1.0,1,hydro_res,,42648.96642923065
N77,nNO,7.325920778318276,0,10.5,0.0,0.0,1.0,1,hydro_res,,15993.6
N78,nNO,7.326615705350938,0,11.0,0.0,0.0,1.0,1,hydro_res,,14004.138230493643
N79,nNO,7.327310632383599,0,71.0,0.0,0.0,1.0,1,hydro_res,,90390.34676045898
N80,nNO,7.328005559416261,0,13.5,0.0,0.0,1.0,1,hydro_res,,3350.0
N81,nNO,7.328700486448922,0,30.0,0.0,0.0,1.0,1,hydro_res,,5200.0
N82,nNO,7.329395413481585,0,29.4,0.0,0.0,1.0,1,hydro_res,,37429.24217968302
N83,nNO,7.330090340514246,0,27.0,0.0,0.0,1.0,1,hydro_res,,34373.7938384844
N84,nNO,7.330785267546908,0,12.5,0.0,0.0,1.0,1,hydro_res,,15913.79344374278
N85,nNO,7.331480194579569,0,13.8,0.0,0.0,1.0,1,hydro_res,,25169.099999999995
N86,nNO,7.332175121612231,0,150.0,0.0,0.0,1.0,1,hydro_res,,1190.4
N87,nNO,7.332870048644892,0,25.0,0.0,0.0,1.0,1,hydro_res,,0.0
N88,nNO,7.333564975677554,0,24.0,0.0,0.0,1.0,1,hydro_res,,30956.64
N89,nNO,7.334259902710215,0,150.0,0.0,0.0,1.0,1,hydro_res,,160512.90000000002
N90,nNO,7.334954829742877,0,170.0,0.0,0.0,1.0,1,hydro_res,,49075.2
N91,nNO,7.335649756775538,0,26.0,0.0,0.0,1.0,1,hydro_res,,21021.84
N92,nNO,7.3363446838082,0,22.0,0.0,0.0,1.0,1,hydro_res,,95166.4
N93,nNO,7.337039610840861,0,12.5,0.0,0.0,1.0,1,hydro_res,,0.0
N94,nNO,7.337734537873523,0,10.1,0.0,0.0,1.0,1,hydro_res,,3322.2
N95,nNO,7.338429464906185,0,32.5,0.0,0.0,1.0,1,hydro_res,,122838.0
N96,nNO,7.339124391938847,0,330.0,0.0,0.0,1.0,1,hydro_res,,565728.0
N97,nNO,7.339819318971508,0,11.0,0.0,0.0,1.0,1,hydro_res,,20166.3
N98,nNO,7.34051424600417,0,620.0,0.0,0.0,1.0,1,hydro_res,,1022718.06
N99,nNO,7.341209173036831,0,500.0,0.0,0.0,1.0,1,hydro_res,,510340.0
N100,nNO,7.341904100069493,0,20.0,0.0,0.0,1.0,1,hydro_res,,50390.8
N101,nNO,7.342599027102154,0,90.0,0.0,0.0,1.0,1,hydro_res,,107338.0
N102,nNO,7.343293954134816,0,60.0,0.0,0.0,1.0,1,hydro_res,,0.0
N103,nNO,7.343988881167477,0,38.0,0.0,0.0,1.0,1,hydro_res,,327.6
N104,nNO,7.344683808200139,0,60.0,0.0,0.0,1.0,1,hydro_res,,12274.4
N105,nNO,7.3453787352328,0,840.0,0.0,0.0,1.0,1,hydro_res,,402356.0
N106,nNO,7.3460736622654625,0,38.0,0.0,0.0,1.0,1,hydro_res,,48377.93206897805
N107,nNO,7.346768589298124,0,16.4,0.0,0.0,1.0,1,hydro_res,,43187.2
N108,nNO,7.3474635163307855,0,93.0,0.0,0.0,1.0,1,hydro_res,,213845.1
N109,nNO,7.348158443363447,0,52.0,0.0,0.0,1.0,1,hydro_res,,116137.8
N110,nNO,7.3488533703961085,0,90.0,0.0,0.0,1.0,1,hydro_res,,18868.0
N111,nNO,7.34954829742877,0,112.0,0.0,0.0,1.0,1,hydro_res,,73225.79999999999
N112,nNO,7.350243224461431,0,10.0,0.0,0.0,1.0,1,hydro_res,,4450.0
N113,nNO,7.350938151494093,0,288.0,0.0,0.0,1.0,1,hydro_res,,1373982.0
N114,nNO,7.351633078526754,0,36.5,0.0,0.0,1.0,1,hydro_res,,2874.59
N115,nNO,7.352328005559416,0,10.0,0.0,0.0,1.0,1,hydro_res,,26788.0
N116,nNO,7.353022932592077,0,184.0,0.0,0.0,1.0,1,hydro_res,,479710.0
N117,nNO,7.353717859624739,0,26.0,0.0,0.0,1.0,1,hydro_res,,61.19999999999999
N118,nNO,7.3544127866574,0,106.0,0.0,0.0,1.0,1,hydro_res,,503586.0
N119,nNO,7.355107713690063,0,114.0,0.0,0.0,1.0,1,hydro_res,,322262.5
N120,nNO,7.355802640722724,0,60.0,0.0,0.0,1.0,1,hydro_res,,0.0
N121,nNO,7.356497567755386,0,250.0,0.0,0.0,1.0,1,hydro_res,,0.0
N122,nNO,7.357192494788047,0,98.0,0.0,0.0,1.0,1,hydro_res,,0.0
N123,nNO,7.357887421820709,0,212.0,0.0,0.0,1.0,1,hydro_res,,157094.10000000003
N124,nNO,7.35858234885337,0,10.0,0.0,0.0,1.0,1,hydro_res,,31450.000000000004
N125,nNO,7.359277275886032,0,70.0,0.0,0.0,1.0,1,hydro_res,,249075.00000000003
N126,nNO,7.359972202918693,0,65.0,0.0,0.0,1.0,1,hydro_res,,351157.59
N127,nNO,7.360667129951355,0,54.5,0.0,0.0,1.0,1,hydro_res,,32428.0
N128,nNO,7.361362056984016,0,19.0,0.0,0.0,1.0,1,hydro_res,,66584.0
N129,nNO,7.362056984016678,0,270.0,0.0,0.0,1.0,1,hydro_res,,66470.4
N130,nNO,7.36275191104934,0,140.0,0.0,0.0,1.0,1,hydro_res,,434937.6
N131,nNO,7.363446838082002,0,75.5,0.0,0.0,1.0,1,hydro_res,,1974.0
N132,nNO,7.364141765114663,0,44.6,0.0,0.0,1.0,1,hydro_res,,56780.41500727424
N133,nNO,7.364836692147325,0,150.0,0.0,0.0,1.0,1,hydro_res,,266750.0
N134,nNO,7.365531619179986,0,37.5,0.0,0.0,1.0,1,hydro_res,,70655.20000000001
N135,nNO,7.366226546212648,0,112.0,0.0,0.0,1.0,1,hydro_res,,142587.5892559353
N136,nNO,7.366921473245309,0,15.0,0.0,0.0,1.0,1,hydro_res,,10472.0
N137,nNO,7.367616400277971,0,308.0,0.0,0.0,1.0,1,hydro_res,,33245.9
N138,nNO,7.368311327310632,0,108.0,0.0,0.0,1.0,1,hydro_res,,0.0
N139,nNO,7.369006254343294,0,30.0,0.0,0.0,1.0,1,hydro_res,,99011.4
N140,nNO,7.369701181375955,0,50.0,0.0,0.0,1.0,1,hydro_res,,244494.0
N141,nNO,7.370396108408617,0,10.0,0.0,0.0,1.0,1,hydro_res,,4247.9
N142,nNO,7.371091035441278,0,42.0,0.0,0.0,1.0,1,hydro_res,,105867.0
N143,nNO,7.371785962473941,0,85.0,0.0,0.0,1.0,1,hydro_res,,159636.40000000002
N144,nNO,7.372480889506602,0,32.0,0.0,0.0,1.0,1,hydro_res,,50388.000000000015
N145,nNO,7.373175816539264,0,64.0,0.0,0.0,1.0,1,hydro_res,,194889.6
N146,nNO,7.373870743571925,0,25.0,0.0,0.0,1.0,1,hydro_res,,3420.0000000000005
N147,nNO,7.374565670604587,0,110.0,0.0,0.0,1.0,1,hydro_res,,71330.0
N148,nNO,7.375260597637248,0,29.5,0.0,0.0,1.0,1,hydro_res,,12754.000000000002
N149,nNO,7.37595552466991,0,82.7,0.0,0.0,1.0,1,hydro_res,,160114.0
N150,nNO,7.376650451702571,0,32.0,0.0,0.0,1.0,1,hydro_res,,95220.0
N151,nNO,7.377345378735232,0,14.0,0.0,0.0,1.0,1,hydro_res,,0.0
N152,nNO,7.378040305767894,0,16.0,0.0,0.0,1.0,1,hydro_res,,51610.0
N153,nNO,7.3787352328005555,0,13.2,0.0,0.0,1.0,1,hydro_res,,16804.965876592374
N154,nNO,7.379430159833218,0,20.0,0.0,0.0,1.0,1,hydro_res,,87453.0
N155,nNO,7.380125086865879,0,140.0,0.0,0.0,1.0,1,hydro_res,,362880.0
N156,nNO,7.380820013898541,0,290.0,0.0,0.0,1.0,1,hydro_res,,81421.5
N157,nNO,7.381514940931202,0,19.5,0.0,0.0,1.0,1,hydro_res,,1810.0
N158,nNO,7.382209867963864,0,22.0,0.0,0.0,1.0,1,hydro_res,,7274.999999999999
N159,nNO,7.382904794996525,0,15.0,0.0,0.0,1.0,1,hydro_res,,32800.0
N160,nNO,7.383599722029187,0,126.6,0.0,0.0,1.0,1,hydro_res,,167902.0
N161,nNO,7.384294649061848,0,62.0,0.0,0.0,1.0,1,hydro_res,,32864.4
N162,nNO,7.38498957609451,0,35.0,0.0,0.0,1.0,1,hydro_res,,106920.0
N163,nNO,7.385684503127171,0,75.0,0.0,0.0,1.0,1,hydro_res,,104100.0
N164,nNO,7.386379430159833,0,75.0,0.0,0.0,1.0,1,hydro_res,,157680.0
N165,nNO,7.387074357192494,0,25.0,0.0,0.0,1.0,1,hydro_res,,12375.0
N166,nNO,7.387769284225156,0,51.0,0.0,0.0,1.0,1,hydro_res,,64928.277250470535
N167,nNO,7.388464211257818,0,80.0,0.0,0.0,1.0,1,hydro_res,,101848.2780399538
N168,nNO,7.38915913829048,0,31.85,0.0,0.0,1.0,1,hydro_res,,40548.3456946566
N169,nNO,7.389854065323141,0,20.0,0.0,0.0,1.0,1,hydro_res,,4391.1
N170,nNO,7.390548992355803,0,223.0,0.0,0.0,1.0,1,hydro_res,,283902.0750363712
N171,nNO,7.391243919388464,0,230.0,0.0,0.0,1.0,1,hydro_res,,292813.79936486715
N172,nNO,7.391938846421126,0,32.5,0.0,0.0,1.0,1,hydro_res,,41375.86295373122
N173,nNO,7.392633773453787,0,128.4,0.0,0.0,1.0,1,hydro_res,,38048.0
N174,nNO,7.393328700486449,0,40.0,0.0,0.0,1.0,1,hydro_res,,50924.139019976894
N175,nNO,7.39402362751911,0,42.7,0.0,0.0,1.0,1,hydro_res,,54361.518403825336
N176,nNO,7.394718554551772,0,35.95,0.0,0.0,1.0,1,hydro_res,,11.0
N177,nNO,7.395413481584433,0,19.8,0.0,0.0,1.0,1,hydro_res,,25207.44881488856
N178,nNO,7.396108408617096,0,29.0,0.0,0.0,1.0,1,hydro_res,,8050.000000000001
N179,nNO,7.396803335649757,0,90.0,0.0,0.0,1.0,1,hydro_res,,120575.0
N180,nNO,7.397498262682419,0,100.5,0.0,0.0,1.0,1,hydro_res,,127946.89928769194
N181,nNO,7.39819318971508,0,25.0,0.0,0.0,1.0,1,hydro_res,,68.0
N182,nNO,7.398888116747742,0,40.0,0.0,0.0,1.0,1,hydro_res,,74375.0
N183,nNO,7.399583043780403,0,25.0,0.0,0.0,1.0,1,hydro_res,,46.2
N184,nNO,7.400277970813065,0,37.0,0.0,0.0,1.0,1,hydro_res,,41875.0
N185,nNO,7.400972897845726,0,55.0,0.0,0.0,1.0,1,hydro_res,,70020.69115246822
N186,nNO,7.401667824878388,0,25.0,0.0,0.0,1.0,1,hydro_res,,433.0
N187,nNO,7.402362751911049,0,18.8,0.0,0.0,1.0,1,hydro_res,,23934.34533938914
N188,nNO,7.403057678943711,0,27.0,0.0,0.0,1.0,1,hydro_res,,34373.7938384844
N189,nNO,7.403752605976372,0,124.0,0.0,0.0,1.0,1,hydro_res,,120277.6
N190,nNO,7.404447533009034,0,20.0,0.0,0.0,1.0,1,hydro_res,,18360.6
N191,nNO,7.405142460041696,0,15.5,0.0,0.0,1.0,1,hydro_res,,19240.000000000004
N192,nNO,7.405837387074357,0,37.0,0.0,0.0,1.0,1,hydro_res,,59625.0
N193,nNO,7.406532314107019,0,13.6,0.0,0.0,1.0,1,hydro_res,,2331.2
N194,nNO,7.40722724113968,0,40.0,0.0,0.0,1.0,1,hydro_res,,41347.50000000001
N195,nNO,7.407922168172342,0,32.0,0.0,0.0,1.0,1,hydro_res,,40739.31121598152
N196,nNO,7.4086170952050034,0,66.7,0.0,0.0,1.0,1,hydro_res,,924.0
N197,nNO,7.409312022237665,0,20.6,0.0,0.0,1.0,1,hydro_res,,56320.0
N198,nNO,7.410006949270326,0,57.0,0.0,0.0,1.0,1,hydro_res,,99750.0
N199,nNO,7.410701876302988,0,70.0,0.0,0.0,1.0,1,hydro_res,,204465.8
N200,nNO,7.411396803335649,0,17.8,0.0,0.0,1.0,1,hydro_res,,7068.400000000001
N201,nNO,7.412091730368311,0,45.0,0.0,0.0,1.0,1,hydro_res,,106290.80000000002
N202,nNO,7.412786657400973,0,180.0,0.0,0.0,1.0,1,hydro_res,,29410.680000000004
N203,nNO,7.413481584433635,0,86.8,0.0,0.0,1.0,1,hydro_res,,2956.5
N204,nNO,7.414176511466296,0,16.0,0.0,0.0,1.0,1,hydro_res,,25977.6
N205,nNO,7.414871438498958,0,17.0,0.0,0.0,1.0,1,hydro_res,,3500.0
N206,nNO,7.415566365531619,0,95.0,0.0,0.0,1.0,1,hydro_res,,243100.00000000003
N207,nNO,7.416261292564281,0,30.0,0.0,0.0,1.0,1,hydro_res,,38193.10426498267
N208,nNO,7.416956219596942,0,189.0,0.0,0.0,1.0,1,hydro_res,,240616.55686939083
N209,nNO,7.417651146629604,0,103.2,0.0,0.0,1.0,1,hydro_res,,208680.0
N210,nNO,7.418346073662265,0,143.5,0.0,0.0,1.0,1,hydro_res,,356491.6
N211,nNO,7.419041000694927,0,10.0,0.0,0.0,1.0,1,hydro_res,,0.0
N212,nNO,7.419735927727588,0,34.7,0.0,0.0,1.0,1,hydro_res,,44176.69059982996
N213,nNO,7.42043085476025,0,15.9,0.0,0.0,1.0,1,hydro_res,,1692.5700000000004
N214,nNO,7.421125781792911,0,80.0,0.0,0.0,1.0,1,hydro_res,,1047.1999999999998
N215,nNO,7.421820708825574,0,175.0,0.0,0.0,1.0,1,hydro_res,,33592.0
N216,nNO,7.422515635858235,0,32.0,0.0,0.0,1.0,1,hydro_res,,21400.8
N217,nNO,7.423210562890897,0,40.0,0.0,0.0,1.0,1,hydro_res,,143560.0
N218,nNO,7.423905489923558,0,16.7,0.0,0.0,1.0,1,hydro_res,,5673.2
N219,nNO,7.42460041695622,0,36.0,0.0,0.0,1.0,1,hydro_res,,15743.0
N220,nNO,7.425295343988881,0,56.0,0.0,0.0,1.0,1,hydro_res,,0.0
N221,nNO,7.425990271021543,0,15.0,0.0,0.0,1.0,1,hydro_res,,37887.9
N222,nNO,7.426685198054204,0,108.0,0.0,0.0,1.0,1,hydro_res,,88366.79999999999
N223,nNO,7.427380125086866,0,17.0,0.0,0.0,1.0,1,hydro_res,,174.22000000000003
N224,nNO,7.428075052119527,0,107.0,0.0,0.0,1.0,1,hydro_res,,0.0
N225,nNO,7.428769979152189,0,55.0,0.0,0.0,1.0,1,hydro_res,,0.0
N226,nNO,7.429464906184851,0,48.0,0.0,0.0,1.0,1,hydro_res,,57654.6
N227,nNO,7.430159833217512,0,85.5,0.0,0.0,1.0,1,hydro_res,,108850.3471552006
N228,nNO,7.430854760250174,0,31.5,0.0,0.0,1.0,1,hydro_res,,40102.759478231805
N229,nNO,7.4315496872828355,0,30.0,0.0,0.0,1.0,1,hydro_res,,47150.0
N230,nNO,7.432244614315497,0,208.0,0.0,0.0,1.0,1,hydro_res,,15072.000000000002
N231,nNO,7.4329395413481585,0,15.2,0.0,0.0,1.0,1,hydro_res,,3915.0
N232,nNO,7.43363446838082,0,14.1,0.0,0.0,1.0,1,hydro_res,,17950.759004541855
N233,nNO,7.4343293954134815,0,41.5,0.0,0.0,1.0,1,hydro_res,,52833.79423322603
N234,nNO,7.435024322446143,0,29.54,0.0,0.0,1.0,1,hydro_res,,37607.47666625294
N235,nNO,7.435719249478804,0,12.0,0.0,0.0,1.0,1,hydro_res,,15277.241705993069
N236,nNO,7.436414176511466,0,176.0,0.0,0.0,1.0,1,hydro_res,,7072.000000000001
N237,nNO,7.437109103544127,0,30.4,0.0,0.0,1.0,1,hydro_res,,67675.2
N238,nNO,7.437804030576789,0,25.0,0.0,0.0,1.0,1,hydro_res,,31827.58688748556
N239,nNO,7.438498957609451,0,16.6,0.0,0.0,1.0,1,hydro_res,,33232.0
N240,nNO,7.439193884642113,0,128.0,0.0,0.0,1.0,1,hydro_res,,218572.2
N241,nNO,7.439888811674774,0,48.0,0.0,0.0,1.0,1,hydro_res,,65630.5
N242,nNO,7.440583738707436,0,175.0,0.0,0.0,1.0,1,hydro_res,,800967.0
N243,nNO,7.441278665740097,0,15.0,0.0,0.0,1.0,1,hydro_res,,17429.399999999998
N244,nNO,7.441973592772759,0,350.0,0.0,0.0,1.0,1,hydro_res,,11190.999999999998
N245,nNO,7.44266851980542,0,52.0,0.0,0.0,1.0,1,hydro_res,,46008.0
N246,nNO,7.443363446838082,0,20.0,0.0,0.0,1.0,1,hydro_res,,128826.0
N247,nNO,7.444058373870743,0,90.0,0.0,0.0,1.0,1,hydro_res,,4752.0
N248,nNO,7.444753300903405,0,21.0,0.0,0.0,1.0,1,hydro_res,,51059.99999999999
N249,nNO,7.445448227936066,0,10.0,0.0,0.0,1.0,1,hydro_res,,40880.7
N250,nNO,7.446143154968729,0,600.0,0.0,0.0,1.0,1,hydro_res,,4869834.0
N251,nNO,7.44683808200139,0,96.0,0.0,0.0,1.0,1,hydro_res,,205086.0
N252,nNO,7.447533009034052,0,12.0,0.0,0.0,1.0,1,hydro_res,,45892.5
N253,nNO,7.448227936066713,0,15.0,0.0,0.0,1.0,1,hydro_res,,43624.0
N254,nNO,7.448922863099375,0,66.0,0.0,0.0,1.0,1,hydro_res,,785.6999999999999
N255,nNO,7.449617790132036,0,180.0,0.0,0.0,1.0,1,hydro_res,,811896.4
N256,nNO,7.450312717164698,0,30.0,0.0,0.0,1.0,1,hydro_res,,109756.1
N257,nNO,7.451007644197359,0,48.0,0.0,0.0,1.0,1,hydro_res,,0.0
N258,nNO,7.451702571230021,0,118.0,0.0,0.0,1.0,1,hydro_res,,620103.0
N259,nNO,7.452397498262682,0,10.0,0.0,0.0,1.0,1,hydro_res,,32132.000000000004
N260,nNO,7.453092425295344,0,300.0,0.0,0.0,1.0,1,hydro_res,,2121012.0
N261,nNO,7.453787352328005,0,11.3,0.0,0.0,1.0,1,hydro_res,,436.0
N262,nNO,7.454482279360667,0,21.0,0.0,0.0,1.0,1,hydro_res,,49555.0
N263,nNO,7.455177206393329,0,23.3,0.0,0.0,1.0,1,hydro_res,,33110.0
N264,nNO,7.4558721334259905,0,75.0,0.0,0.0,1.0,1,hydro_res,,122622.0
N265,nNO,7.456567060458652,0,300.0,0.0,0.0,1.0,1,hydro_res,,565488.0
N266,nNO,7.4572619874913135,0,17.0,0.0,0.0,1.0,1,hydro_res,,39338.0
N267,nNO,7.457956914523975,0,12.0,0.0,0.0,1.0,1,hydro_res,,25008.000000000004
N268,nNO,7.4586518415566365,0,65.0,0.0,0.0,1.0,1,hydro_res,,148993.00000000003
N269,nNO,7.459346768589298,0,25.0,0.0,0.0,1.0,1,hydro_res,,55391.0
